level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
5899	5911	чаще плавать	Специалисты также рекомендуют заниматься лечебной физкультурой,	joint_m	2	5.5	0	2	0	5.5	1.0	6	9.666666666666666	1	6	1	9.666666666666666	1.0	0.3984095364447979	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0	2	2	1	1	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0	0	0	0	0
5900	5912	и посещать сеансы массажа.	Специалисты также рекомендуют заниматься лечебной физкультурой,	joint_m	4	5.75	0	4	0	5.75	1.0	6	9.666666666666666	1	6	1	9.666666666666666	1.0	0.563436169819011	2	1	0	0	0	0	0	0.5	0.0	0.25	0	1	0	0	0	2	2	1	1	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0	0	0	0	0
5901	5913	В отдельных случаях могут быть показаны инъекции противовоспалительных препаратов.	В большинстве случаев пациентам назначают комплексный курс физиотерапии	joint_m	9	8.222222222222221	1	9	1	8.222222222222221	1.0	8	8.0	1	8	1	8.0	1.0	0.7674024703421708	3	2	2	0	1	0	0	0.3333333333333333	0.2222222222222222	0.2222222222222222	1	0	0	0	0	5	1	1	0	0	0	0	0.625	0.125	0.125	1	0	0	0	0
5902	5914	Профилактика.	Помимо правильного рабочего места, о котором мы рассказали в предыдущем пункте, благоприятный эффект на осанку и укрепление мышц спины в целом оказывает йога.	preparation_r	1	13.0	1	1	1	13.0	1.0	23	5.913043478260869	1	22	1	5.913043478260869	0.9565217391304348	0.2868422580664471	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	9	2	4	0	0	0	0	0.391304347826087	0.17391304347826086	0.08695652173913043	5	1	0	0	2
5903	5915	Помимо правильного рабочего места, о котором мы рассказали в предыдущем пункте, благоприятный эффект на осанку и укрепление мышц спины в целом оказывает йога.	В большинстве случаев пациентам назначают комплексный курс физиотерапии	joint_m	23	5.913043478260869	1	22	1	5.913043478260869	0.9565217391304348	8	8.0	1	8	1	8.0	1.0	0.2873833619554058	9	2	4	0	0	0	0	0.391304347826087	0.17391304347826086	0.08695652173913043	5	1	0	0	2	5	1	1	0	0	0	0	0.625	0.125	0.125	1	0	0	0	0
5904	5916	Регулярное выполнение асан поможет сохранить здоровье позвоночника на долгие годы.	Помимо правильного рабочего места, о котором мы рассказали в предыдущем пункте, благоприятный эффект на осанку и укрепление мышц спины в целом оказывает йога.	elaboration_r	10	7.3	1	10	1	7.3	1.0	23	5.913043478260869	1	22	1	5.913043478260869	0.9565217391304348	0.6935507611039354	5	2	2	0	0	0	0	0.5	0.2	0.2	1	0	0	0	0	9	2	4	0	0	0	0	0.391304347826087	0.17391304347826086	0.08695652173913043	5	1	0	0	2
5905	5917	№3. Остеохондроз	нередко приводит и к другому неприятному заболеванию — шейному остеохондрозу.	preparation_r	2	7.5	1	2	1	7.5	1.0	10	6.8	0	10	0	6.8	1.0	0.41089070180665904	1	0	0	0	0	1	0	0.5	0.0	0.0	0	0	0	0	0	2	1	3	1	0	0	0	0.2	0.3	0.1	1	0	0	1	0
5906	5918	Неправильная осанка, постоянный наклон головы у пользователей смартфонов и планшетов	нередко приводит и к другому неприятному заболеванию — шейному остеохондрозу.	cause_r	10	7.5	1	10	1	7.5	1.0	10	6.8	0	10	0	6.8	1.0	0.7575499182727989	6	0	2	0	0	0	0	0.6	0.2	0.0	1	1	0	0	0	2	1	3	1	0	0	0	0.2	0.3	0.1	1	0	0	1	0
5907	5919	Это разрушение межпозвоночных дисков,	нередко приводит и к другому неприятному заболеванию — шейному остеохондрозу.	elaboration_r	4	8.5	1	4	1	8.5	1.0	10	6.8	0	10	0	6.8	1.0	0.6446583712203042	2	0	1	0	0	0	0	0.5	0.25	0.0	0	0	0	0	1	2	1	3	1	0	0	0	0.2	0.3	0.1	1	0	0	1	0
5908	5920	с которым сталкиваются люди после 30 лет	Это разрушение межпозвоночных дисков,	elaboration_r	7	4.857142857142857	0	7	0	4.857142857142857	1.0	4	8.5	1	4	1	8.5	1.0	0.677955314774347	2	1	0	0	0	1	0	0.2857142857142857	0.0	0.14285714285714285	2	0	0	0	1	2	0	1	0	0	0	0	0.5	0.25	0.0	0	0	0	0	1
5909	5921	(хотя сейчас группа риска сильно «помолодела»).	с которым сталкиваются люди после 30 лет	concession_r	6	7.0	0	6	0	7.0	1.0	7	4.857142857142857	0	7	0	4.857142857142857	1.0	0.7023401332709811	2	1	0	2	0	0	0	0.3333333333333333	0.0	0.16666666666666666	0	0	1	0	0	2	1	0	0	0	1	0	0.2857142857142857	0.0	0.14285714285714285	2	0	0	0	1
5910	5922	Человек с таким заболеванием поначалу испытывает только боль в шее,	нередко приводит и к другому неприятному заболеванию — шейному остеохондрозу.	elaboration_r	10	5.8	1	10	1	5.8	1.0	10	6.8	0	10	0	6.8	1.0	0.7644707871564382	4	1	0	1	0	0	0	0.4	0.0	0.1	2	0	0	1	0	2	1	3	1	0	0	0	0.2	0.3	0.1	1	0	0	1	0
5911	5923	но со временем к этому симптому прибавляются мигрени, легкие головокружения, появление «мушек» перед глазами.	Человек с таким заболеванием поначалу испытывает только боль в шее,	contrast_m	14	6.857142857142857	0	14	0	6.857142857142857	1.0	10	5.8	1	10	1	5.8	1.0	0.48844122307854915	7	1	1	0	0	0	0	0.5	0.07142857142857142	0.07142857142857142	3	1	0	0	0	4	1	0	1	0	0	0	0.4	0.0	0.1	2	0	0	1	0
5912	5924	Самым точным методом диагностики болезни остаются МРТ и КТ,	нередко приводит и к другому неприятному заболеванию — шейному остеохондрозу.	evaluation_r	9	5.666666666666667	1	9	1	5.666666666666667	1.0	10	6.8	0	10	0	6.8	1.0	0.7385489458759964	4	1	2	0	0	0	0	0.4444444444444444	0.2222222222222222	0.1111111111111111	0	1	0	0	0	2	1	3	1	0	0	0	0.2	0.3	0.1	1	0	0	1	0
5913	5925	и чем раньше будет выявлено заболевание,	тем выше шанс, что	condition_r	6	5.833333333333333	0	6	0	5.833333333333333	1.0	4	3.75	0	4	0	3.75	1.0	0.26890879723109534	1	1	0	1	1	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	1	0	0	1	0	1	0	0	0	0	0.25	0.25	0.0	0	0	2	0	0
5914	5926	тем выше шанс, что	Самым точным методом диагностики болезни остаются МРТ и КТ,	joint_m	4	3.75	0	4	0	3.75	1.0	9	5.666666666666667	1	9	1	5.666666666666667	1.0	0.5042194840896107	1	0	1	0	0	0	0	0.25	0.25	0.0	0	0	2	0	0	4	1	2	0	0	0	0	0.4444444444444444	0.2222222222222222	0.1111111111111111	0	1	0	0	0
5915	5927	для выздоровления	не потребуется операция.	purpose_r	2	8.0	0	2	0	8.0	1.0	3	7.333333333333333	0	3	0	7.333333333333333	1.0	0.6123724356957946	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	1	0
5916	5928	не потребуется операция.	тем выше шанс, что	same-unit_m	3	7.333333333333333	0	3	0	7.333333333333333	1.0	4	3.75	0	4	0	3.75	1.0	0.5340709061500022	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	1	0	1	0	1	0	0	0	0	0.25	0.25	0.0	0	0	2	0	0
5917	5929	Как лечить?	врач-невролог назначает комплекс амбулаторного лечения, состоящего из курса противовоспалительных инъекций, аутоплазмотерапии, лечебного массажа и мануальной терапии, а также ношения корректирующего белья.	preparation_r	2	5.0	1	2	1	5.0	1.0	21	8.80952380952381	0	21	0	8.80952380952381	1.0	0.20952908873087345	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0	10	3	4	0	0	0	0	0.47619047619047616	0.19047619047619047	0.14285714285714285	1	2	0	1	0
5918	5930	Исходя из стадии шейного остеохондроза,	врач-невролог назначает комплекс амбулаторного лечения, состоящего из курса противовоспалительных инъекций, аутоплазмотерапии, лечебного массажа и мануальной терапии, а также ношения корректирующего белья.	condition_r	5	7.0	1	5	1	7.0	1.0	21	8.80952380952381	0	21	0	8.80952380952381	1.0	0.4072513456534986	2	1	1	0	0	0	0	0.4	0.2	0.2	1	0	0	0	0	10	3	4	0	0	0	0	0.47619047619047616	0.19047619047619047	0.14285714285714285	1	2	0	1	0
5919	5931	Как правило, прохождение всего курса и соблюдение рекомендаций врача	позволяет пациенту вернуться к здоровой жизни.	purpose_r	9	6.666666666666667	1	9	1	6.666666666666667	1.0	6	6.833333333333333	0	6	0	6.833333333333333	1.0	0.5406908868643939	6	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	0	1	1	0	0	2	2	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	1	0	0	0	0
5920	5932	позволяет пациенту вернуться к здоровой жизни.	врач-невролог назначает комплекс амбулаторного лечения, состоящего из курса противовоспалительных инъекций, аутоплазмотерапии, лечебного массажа и мануальной терапии, а также ношения корректирующего белья.	elaboration_r	6	6.833333333333333	0	6	0	6.833333333333333	1.0	21	8.80952380952381	0	21	0	8.80952380952381	1.0	0.4685212856658182	2	2	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	1	0	0	0	0	10	3	4	0	0	0	0	0.47619047619047616	0.19047619047619047	0.14285714285714285	1	2	0	1	0
5921	5933	Профилактика.	Хорошей профилактикой остеохондроза станет плавание в бассейне, в частности, на спине.	preparation_r	1	13.0	1	1	1	13.0	1.0	11	6.909090909090909	1	10	1	6.909090909090909	0.9090909090909091	0.3735436838188142	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	6	1	1	0	0	0	0	0.5454545454545454	0.09090909090909091	0.09090909090909091	3	0	0	0	0
5922	5934	Хорошей профилактикой остеохондроза станет плавание в бассейне, в частности, на спине.	врач-невролог назначает комплекс амбулаторного лечения, состоящего из курса противовоспалительных инъекций, аутоплазмотерапии, лечебного массажа и мануальной терапии, а также ношения корректирующего белья.	joint_m	11	6.909090909090909	1	10	1	6.909090909090909	0.9090909090909091	21	8.80952380952381	0	21	0	8.80952380952381	1.0	0.6324555320336759	6	1	1	0	0	0	0	0.5454545454545454	0.09090909090909091	0.09090909090909091	3	0	0	0	0	10	3	4	0	0	0	0	0.47619047619047616	0.19047619047619047	0.14285714285714285	1	2	0	1	0
5923	5935	К этому необходимо добавить регулярную утреннюю зарядку, пятиминутную разминку на рабочем месте, самомассаж плеч и шеи.	Хорошей профилактикой остеохондроза станет плавание в бассейне, в частности, на спине.	joint_m	16	6.5	1	16	1	6.5	1.0	11	6.909090909090909	1	10	1	6.909090909090909	0.9090909090909091	0.6277176234732137	6	1	5	0	0	0	0	0.375	0.3125	0.0625	2	1	0	0	1	6	1	1	0	0	0	0	0.5454545454545454	0.09090909090909091	0.09090909090909091	3	0	0	0	0
5924	5936	№4. Формирование миофасциальных триггерных точек	Неврологический синдром, который является причиной боли в голове и шее у 80% людей в возрасте до 40 лет.	preparation_r	5	8.8	1	5	1	8.8	1.0	18	4.833333333333333	1	17	1	4.833333333333333	0.9444444444444444	0.588348405414552	2	0	2	0	0	1	0	0.4	0.4	0.0	0	0	0	0	0	8	1	1	0	0	2	0	0.4444444444444444	0.05555555555555555	0.05555555555555555	4	1	0	0	1
5925	5937	Из-за постоянного напряжения в спине и офисной работы	у многих пациентов формируются небольшие болезненные узелки в мышцах — так называемые триггерные точки.	cause_r	8	5.75	0	8	0	5.75	1.0	14	6.428571428571429	0	14	0	6.428571428571429	1.0	0.6385663554332174	3	0	2	0	0	0	0	0.375	0.25	0.0	2	1	0	0	0	4	2	3	1	0	1	0	0.2857142857142857	0.21428571428571427	0.14285714285714285	2	0	0	0	0
5926	5938	у многих пациентов формируются небольшие болезненные узелки в мышцах — так называемые триггерные точки.	Неврологический синдром, который является причиной боли в голове и шее у 80% людей в возрасте до 40 лет.	elaboration_r	14	6.428571428571429	0	14	0	6.428571428571429	1.0	18	4.833333333333333	1	17	1	4.833333333333333	0.9444444444444444	0.8086075400626399	4	2	3	1	0	1	0	0.2857142857142857	0.21428571428571427	0.14285714285714285	2	0	0	0	0	8	1	1	0	0	2	0	0.4444444444444444	0.05555555555555555	0.05555555555555555	4	1	0	0	1
5927	5939	Они появляются вследствие долговременного нахождения в неудобной позе, напряжения и микротравм мышц.	у многих пациентов формируются небольшие болезненные узелки в мышцах — так называемые триггерные точки.	cause_r	12	7.416666666666667	1	12	1	7.416666666666667	1.0	14	6.428571428571429	0	14	0	6.428571428571429	1.0	0.8476122945909572	5	1	2	0	0	0	0	0.4166666666666667	0.16666666666666666	0.08333333333333333	2	1	0	0	1	4	2	3	1	0	1	0	0.2857142857142857	0.21428571428571427	0.14285714285714285	2	0	0	0	0
5928	5940	Особенность миофасциального синдрома в том, что боль может отдавать в грудной отдел спины	Неврологический синдром, который является причиной боли в голове и шее у 80% людей в возрасте до 40 лет.	elaboration_r	13	5.923076923076923	1	12	1	5.923076923076923	0.9230769230769231	18	4.833333333333333	1	17	1	4.833333333333333	0.9444444444444444	0.7721099961494127	5	2	2	0	0	0	0	0.38461538461538464	0.15384615384615385	0.15384615384615385	2	0	1	0	1	8	1	1	0	0	2	0	0.4444444444444444	0.05555555555555555	0.05555555555555555	4	1	0	0	1
5929	5941	и провоцировать мигрень.	Особенность миофасциального синдрома в том, что боль может отдавать в грудной отдел спины	joint_m	3	7.333333333333333	0	3	0	7.333333333333333	1.0	13	5.923076923076923	1	12	1	5.923076923076923	0.9230769230769231	0.49718307617612556	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	1	0	0	0	5	2	2	0	0	0	0	0.38461538461538464	0.15384615384615385	0.15384615384615385	2	0	1	0	1
5930	5942	Как лечить?	К действенным методам лечения относится мануальная терапия, аутоплазмотерапия и курс противовоспалительных инъекций.	elaboration_r	2	5.0	1	2	1	5.0	1.0	12	8.75	1	12	1	8.75	1.0	0.29361010975735174	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0	6	1	3	0	0	0	0	0.5	0.25	0.08333333333333333	1	1	0	0	0
5931	5943	На приеме врач-невролог составит необходимый план лечения, учитывая количество триггерных точек и их локализацию.	К действенным методам лечения относится мануальная терапия, аутоплазмотерапия и курс противовоспалительных инъекций.	joint_m	14	7.142857142857143	1	14	1	7.142857142857143	1.0	12	8.75	1	12	1	8.75	1.0	0.8759231583365888	7	2	2	0	0	0	0	0.5	0.14285714285714285	0.14285714285714285	1	1	0	0	1	6	1	3	0	0	0	0	0.5	0.25	0.08333333333333333	1	1	0	0	0
5932	5944	Профилактика.	Образованию мышечных узелков препятствуют поддержание правильной осанки по время работы, регулярные занятия йогой, массаж и плавание.	preparation_r	1	13.0	1	1	1	13.0	1.0	16	7.375	1	16	1	7.375	1.0	0.2875878420888011	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	10	1	3	0	0	0	0	0.625	0.1875	0.0625	1	1	0	0	0
5933	5945	Образованию мышечных узелков препятствуют поддержание правильной осанки по время работы, регулярные занятия йогой, массаж и плавание.	К действенным методам лечения относится мануальная терапия, аутоплазмотерапия и курс противовоспалительных инъекций.	joint_m	16	7.375	1	16	1	7.375	1.0	12	8.75	1	12	1	8.75	1.0	0.8098871086636843	10	1	3	0	0	0	0	0.625	0.1875	0.0625	1	1	0	0	0	6	1	3	0	0	0	0	0.5	0.25	0.08333333333333333	1	1	0	0	0
5934	5946	для улучшение пищеварения, избавления от лишних сантиметров, повышения бодрости и легкости.	Сочетание продуктов — один из самых простых и эффективных инструментов	purpose_r	11	7.363636363636363	0	11	0	7.363636363636363	1.0	10	6.1	1	10	1	6.1	1.0	0.6743364452074725	7	0	1	0	0	0	0	0.6363636363636364	0.09090909090909091	0.0	2	1	0	0	0	3	0	3	0	0	1	0	0.3	0.3	0.0	1	1	0	0	0
5935	5947	Главные правила достаточно просты,	Сочетание продуктов — один из самых простых и эффективных инструментов	evaluation_r	4	7.75	1	4	1	7.75	1.0	10	6.1	1	10	1	6.1	1.0	0.6324555320336759	1	0	2	1	0	0	0	0.25	0.5	0.0	0	0	0	0	0	3	0	3	0	0	1	0	0.3	0.3	0.0	1	1	0	0	0
5936	5948	но в начале можно запутаться.	Главные правила достаточно просты,	contrast_m	5	5.0	0	5	0	5.0	1.0	4	7.75	1	4	1	7.75	1.0	0.7669649888473704	1	1	0	1	0	0	0	0.2	0.0	0.2	1	1	0	0	0	1	0	2	1	0	0	0	0.25	0.5	0.0	0	0	0	0	0
5937	5949	Эти простые принципы помогут быстро перейти от теории к практике	Сочетание продуктов — один из самых простых и эффективных инструментов	elaboration_r	10	5.5	1	10	1	5.5	1.0	10	6.1	1	10	1	6.1	1.0	0.8194074514114278	3	2	1	1	0	0	0	0.3	0.1	0.2	2	0	0	0	0	3	0	3	0	0	1	0	0.3	0.3	0.0	1	1	0	0	0
5938	5950	и ответят на самые частые вопросы о сочетании продуктов.	Эти простые принципы помогут быстро перейти от теории к практике	joint_m	9	5.333333333333333	0	9	0	5.333333333333333	1.0	10	5.5	1	10	1	5.5	1.0	0.8003905296791061	3	1	2	0	0	0	0	0.3333333333333333	0.2222222222222222	0.1111111111111111	2	1	0	0	0	3	2	1	1	0	0	0	0.3	0.1	0.2	2	0	0	0	0
5939	5951	Впервые о сочетании продуктов я прочитала лет 10 назад в книге американского натуропата Герберта Шелтона.	Сегодня эти принципы сочетания рекомендуют многие специалисты по питанию.	background_r	15	6.066666666666666	3	15	3	6.066666666666666	1.0	9	7.222222222222222	1	9	1	7.222222222222222	1.0	0.575011993762723	5	1	1	2	0	1	0	0.3333333333333333	0.06666666666666667	0.06666666666666667	2	0	0	0	1	4	1	0	1	0	1	0	0.4444444444444444	0.0	0.1111111111111111	1	0	0	0	0
5940	5952	Когда я стала использовать его рекомендации,	сразу заметила улучшение пищеварения,	condition_r	6	6.5	1	6	1	6.5	1.0	4	8.5	0	4	0	8.5	1.0	0.6803075980096617	1	2	0	0	0	0	0	0.16666666666666666	0.0	0.3333333333333333	0	0	1	0	1	2	1	0	1	0	0	0	0.5	0.0	0.25	0	0	0	0	0
5941	5953	сразу заметила улучшение пищеварения,	Впервые о сочетании продуктов я прочитала лет 10 назад в книге американского натуропата Герберта Шелтона.	evaluation_r	4	8.5	0	4	0	8.5	1.0	15	6.066666666666666	3	15	3	6.066666666666666	1.0	0.5520524474738834	2	1	0	1	0	0	0	0.5	0.0	0.25	0	0	0	0	0	5	1	1	2	0	1	0	0.3333333333333333	0.06666666666666667	0.06666666666666667	2	0	0	0	1
5942	5954	появилось больше энергии	сразу заметила улучшение пищеварения,	joint_m	3	7.333333333333333	0	3	0	7.333333333333333	1.0	4	8.5	0	4	0	8.5	1.0	0.6575959492214292	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	2	1	0	1	0	0	0	0.5	0.0	0.25	0	0	0	0	0
5943	5955	и пропало чувство тяжести после еды.	сразу заметила улучшение пищеварения,	joint_m	6	5.166666666666667	0	6	0	5.166666666666667	1.0	4	8.5	0	4	0	8.5	1.0	0.7165985720844784	3	1	0	0	0	0	0	0.5	0.0	0.16666666666666666	1	1	0	0	0	2	1	0	1	0	0	0	0.5	0.0	0.25	0	0	0	0	0
5944	5956	Более простую систему по сочетанию продуктов я узнала во время обучения у Наталии Роуз, американского специалиста по детоксу.	Впервые о сочетании продуктов я прочитала лет 10 назад в книге американского натуропата Герберта Шелтона.	comparison_m	18	6.0	3	17	3	6.0	0.9444444444444444	15	6.066666666666666	3	15	3	6.066666666666666	1.0	0.7609876265690175	7	1	2	1	0	0	0	0.3888888888888889	0.1111111111111111	0.05555555555555555	4	0	0	0	1	5	1	1	2	0	1	0	0.3333333333333333	0.06666666666666667	0.06666666666666667	2	0	0	0	1
5945	5957	Именно этой системой я пользуюсь сама	Сегодня эти принципы сочетания рекомендуют многие специалисты по питанию.	elaboration_r	6	5.333333333333333	1	6	1	5.333333333333333	1.0	9	7.222222222222222	1	9	1	7.222222222222222	1.0	0.6302858668672515	1	1	1	0	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0	0	1	1	4	1	0	1	0	1	0	0.4444444444444444	0.0	0.1111111111111111	1	0	0	0	0
5946	5958	и рассказываю о ней на своих семинарах.	Именно этой системой я пользуюсь сама	joint_m	7	4.714285714285714	0	7	0	4.714285714285714	1.0	6	5.333333333333333	1	6	1	5.333333333333333	1.0	0.7305250303497594	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	1	0	0	1	1	1	1	0	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0	0	1	1
5947	5959	На принципах сочетания продуктов строится меню в нашей онлайн детокс-программе.	Сегодня эти принципы сочетания рекомендуют многие специалисты по питанию.	elaboration_r	10	7.0	1	10	1	7.0	1.0	9	7.222222222222222	1	9	1	7.222222222222222	1.0	0.8280739810920771	6	1	0	0	0	0	0	0.6	0.0	0.1	2	0	0	0	0	4	1	0	1	0	1	0	0.4444444444444444	0.0	0.1111111111111111	1	0	0	0	0
5948	5960	На сайте уже был пост про сочетание продуктов.	В этом посте разберем частые вопросы, исключения и важные детали.	background_r	8	4.875	1	8	1	4.875	1.0	10	5.6	1	10	1	5.6	1.0	0.7844645405527362	4	1	0	1	0	0	0	0.5	0.0	0.125	2	0	0	0	0	4	1	2	0	0	0	0	0.4	0.2	0.1	1	1	0	0	0
5949	5961	В нем расписано, в чем суть подхода,	На сайте уже был пост про сочетание продуктов.	elaboration_r	7	4.285714285714286	1	7	1	4.285714285714286	1.0	8	4.875	1	8	1	4.875	1.0	0.7661308776828738	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	2	0	0	0	2	4	1	0	1	0	0	0	0.5	0.0	0.125	2	0	0	0	0
5950	5962	и на какие категории делятся продукты.	В нем расписано, в чем суть подхода,	joint_m	6	5.5	0	6	0	5.5	1.0	7	4.285714285714286	1	7	1	4.285714285714286	1.0	0.7224884784375797	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	1	0	0	0	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	2	0	0	0	2
5951	5963	В этом посте разберем частые вопросы, исключения и важные детали.	На принципах сочетания продуктов строится меню в нашей онлайн детокс-программе.	elaboration_r	10	5.6	1	10	1	5.6	1.0	10	7.0	1	10	1	7.0	1.0	0.8113124232385855	4	1	2	0	0	0	0	0.4	0.2	0.1	1	1	0	0	0	6	1	0	0	0	0	0	0.6	0.0	0.1	2	0	0	0	0
5952	5964	・ ・ ・ 1 ・ ・ ・ Животные белки не дружат с крахмалами	Мясо, курица, рыба, сыр, яйца лучше употреблять отдельно от картофеля, макарон, теста, риса, гречки и других круп.	preparation_r	13	3.0	1	8	1	3.0	0.6153846153846154	17	5.764705882352941	1	17	1	5.764705882352941	1.0	0.5923488777590924	3	1	0	0	0	1	0	0.23076923076923078	0.0	0.07692307692307693	1	0	0	1	0	11	1	2	1	0	0	0	0.6470588235294118	0.11764705882352941	0.058823529411764705	1	1	0	0	0
5953	5965	Это самое главное правило,	Мясо, курица, рыба, сыр, яйца лучше употреблять отдельно от картофеля, макарон, теста, риса, гречки и других круп.	evaluation_r	4	5.75	1	4	1	5.75	1.0	17	5.764705882352941	1	17	1	5.764705882352941	1.0	0.4491707759470915	1	0	2	0	0	0	0	0.25	0.5	0.0	0	0	0	0	1	11	1	2	1	0	0	0	0.6470588235294118	0.11764705882352941	0.058823529411764705	1	1	0	0	0
5954	5966	применение которого на практике кардинально меняет пищеварение в лучшую сторону,	Это самое главное правило,	elaboration_r	10	7.1	0	10	0	7.1	1.0	4	5.75	1	4	1	5.75	1.0	0.12288166824041015	4	1	1	1	0	0	0	0.4	0.1	0.1	2	0	0	0	1	1	0	2	0	0	0	0	0.25	0.5	0.0	0	0	0	0	1
5955	5967	помогает забыть о сонливости и тяжести после еды.	применение которого на практике кардинально меняет пищеварение в лучшую сторону,	joint_m	8	5.25	0	8	0	5.25	1.0	10	7.1	0	10	0	7.1	1.0	0.698212002188447	3	2	0	0	0	0	0	0.375	0.0	0.25	2	1	0	0	0	4	1	1	1	0	0	0	0.4	0.1	0.1	2	0	0	0	1
5956	5968	— Животные белки и крахмалы лучше употреблять в разные приемы пищи,	Мясо, курица, рыба, сыр, яйца лучше употреблять отдельно от картофеля, макарон, теста, риса, гречки и других круп.	elaboration_r	11	5.181818181818182	1	11	1	5.181818181818182	1.0	17	5.764705882352941	1	17	1	5.764705882352941	1.0	0.7008766440504625	4	1	3	0	0	0	0	0.36363636363636365	0.2727272727272727	0.09090909090909091	1	1	0	0	0	11	1	2	1	0	0	0	0.6470588235294118	0.11764705882352941	0.058823529411764705	1	1	0	0	0
5957	5969	сочетая их со свежими или приготовленными овощами.	— Животные белки и крахмалы лучше употреблять в разные приемы пищи,	condition_r	7	6.285714285714286	0	7	0	6.285714285714286	1.0	11	5.181818181818182	1	11	1	5.181818181818182	1.0	0.7330166661378313	1	2	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.2857142857142857	1	1	0	0	1	4	1	3	0	0	0	0	0.36363636363636365	0.2727272727272727	0.09090909090909091	1	1	0	0	0
5958	5970	Например:	— Животные белки и крахмалы лучше употреблять в разные приемы пищи,	elaboration_r	1	9.0	1	1	1	9.0	1.0	11	5.181818181818182	1	11	1	5.181818181818182	1.0	0.3232299675777271	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	0	4	1	3	0	0	0	0	0.36363636363636365	0.2727272727272727	0.09090909090909091	1	1	0	0	0
5959	5971	— на обед: гречка + овощной салат с авокадо	Например:	elaboration_r	9	3.888888888888889	0	9	0	3.888888888888889	1.0	1	9.0	1	1	1	9.0	1.0	0.015248976607492606	4	0	1	0	0	0	0	0.4444444444444444	0.1111111111111111	0.0	2	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	0
5960	5972	— на ужин: рыба + овощи-гриль	— на обед: гречка + овощной салат с авокадо	joint_m	6	4.0	0	6	0	4.0	1.0	9	3.888888888888889	0	9	0	3.888888888888889	1.0	0.6819943394704735	3	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	4	0	1	0	0	0	0	0.4444444444444444	0.1111111111111111	0.0	2	0	0	0	0
5961	5973	・ ・ ・ 2 ・ ・ ・  Тяжелые «белки» + тяжелые «крахмалы» = очень тяжело	В каждой категории продуктов есть продукты более тяжелые	preparation_r	15	3.4	1	10	1	3.4	0.6666666666666666	8	6.125	1	8	1	6.125	1.0	0.6323075821940414	2	0	3	1	0	1	0	0.13333333333333333	0.2	0.0	0	0	0	0	0	3	1	1	1	0	0	0	0.375	0.125	0.125	1	0	0	0	0
5962	5974	для усвоения,	В каждой категории продуктов есть продукты более тяжелые	purpose_r	2	6.0	0	2	0	6.0	1.0	8	6.125	1	8	1	6.125	1.0	0.4225771273642583	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	3	1	1	1	0	0	0	0.375	0.125	0.125	1	0	0	0	0
